texto,nota,id,data
"Vou relatar minha experiencia com a maquina. Tenho tambem em casa uma gaggia cardorna prestige que custa o dobro do valor da phillips ep1220. Porem a ep1220 supera pelo custo x beneficio, ela faz o que tem de fazer que é café, vc paga por isso. A gaggia eu tenho opção de 16 bebidas que nao uso nem 15 dessas opções. O sabor do café da phillips usando o mesmo café em graos da mesma marca fica identico as duas. Em resumo eu comprei a ep1220 para quando eu tiver que fazer manutenção em uma a outra fica no lugar pra suprir minha necessidade. A gaggia tem apenas 1 ano de garantia, a phillips tem 2. 5 anos. Então para você que quer apenas um café saboroso seja ele expresso ou café normal, sem duvidas a ep 1220 vale a pena, cumpre o que promete. To super satisfeito com a maquina.",5,MLB41304401,07 dez. 2023
"A cafeteira é elogiada por seu design atraente e excelente custobenefício, sendo considerada uma boa opção para quem busca praticidade.",5,MLB24580898,20 nov. 2025
"O produto e muito bom, só que quando comprei perguntou sobre a voltagem 110v ou 220v, sendo que não tem nada haver com energia.",4,MLB24580898,16 jan. 2025
"A cafeteira é elogiada por sua praticidade e eficiência, sendo ideal para o uso diário e fácil de limpar. O desempenho é considerado excelente, com um expresso saboroso e rápido de preparar. Além disso, o design é apreciado por sua beleza e funcionalidade, tornandose uma aquisição valiosa para muitos.",5,MLB38145249,20 nov. 2025
"Vou relatar minha experiencia com a maquina. Tenho tambem em casa uma gaggia cardorna prestige que custa o dobro do valor da phillips ep1220. Porem a ep1220 supera pelo custo x beneficio, ela faz o que tem de fazer que é café, vc paga por isso. A gaggia eu tenho opção de 16 bebidas que nao uso nem 15 dessas opções. O sabor do café da phillips usando o mesmo café em graos da mesma marca fica identico as duas. Em resumo eu comprei a ep1220 para quando eu tiver que fazer manutenção em uma a outra fica no lugar pra suprir minha necessidade. A gaggia tem apenas 1 ano de garantia, a phillips tem 2. 5 anos. Então para você que quer apenas um café saboroso seja ele expresso ou café normal, sem duvidas a ep 1220 vale a pena, cumpre o que promete. To super satisfeito com a maquina.",5,MLB38145249,07 dez. 2023
Poderia ser de um material melhor.,4,MLB23262598,06 mai. 2024
Muito satisfeito.,5,MLB23262598,09 mai. 2024
"Serviu certinho, tenho uma bialetti.",5,MLB23262598,06 jun. 2024
Excelente! recomendadíssimo.,5,MLB23262598,03 jul. 2024
Ótimo produto e eu recomendo.,5,MLB23262598,21 jul. 2024
Serviu perfeitamente na minha italianinha.,5,MLB23262598,15 ago. 2024
Encaixou perfeitamente na cafeteira e está funcionando normalmente.,5,MLB23262598,19 set. 2024
Resolveu o problema.,5,MLB23262598,24 set. 2024
"Pronto bom, já usei e gostei.",5,MLB23262598,30 nov. 2024
Ótimo produto!.,5,MLB23262598,01 jan. 2025
Coube perfeitamente na bialetti italiana de 9 xícaras. Obrigada!.,5,MLB23262598,15 fev. 2025
Atendeu perfeitamente as necessidades. Excelente produto em.,5,MLB23262598,28 mar. 2025
Avaliação 5 de 5,útil,MLB23262598,1
"A cafeteira é amplamente elogiada por seu design atraente e funcionalidade, sendo capaz de preparar café expresso com boa temperatura e espuma densa. A versatilidade de uso com pó de café e cápsulas, além da rapidez no aquecimento da água, são características destacadas.",5,MLB24766385,20 nov. 2025
Não é boa a máquina. É maravilhosa. Nunca tomei um café tão bem feito. E olha que tenho maqui de café em.,5,MLB24766385,22 ago. 2024
"A cafeteira é elogiada por sua praticidade, facilidade de uso e capacidade de manter o café quente por até 4 horas. O design moderno e a ausência de jarra de vidro são características apreciadas, tornandoa uma escolha popular tanto para uso doméstico quanto em escritórios. Além disso, a programação automática e a qualidade do café preparado são frequentemente destacadas como pontos positivos.",5,MLB38260642,20 nov. 2025
"A cafeteira é muito boa, funciona muito bem. Estamos usando a 2 semanas por enquanto eu indicaria. Alguns detalhes achei ruim. - o tamanho do filtro, quando fazemos a quantidade máxima de café, é um pouco pequeno e não comporta a quantidade de pó que colocaríamos normalmente fazendo com que o café fique mais fraco. Se colocar mais, ele transborda o filtro depositando pó dentro do café. Vira uma bagunça. - quando o café termina, ela não desliga automaticamente o que seria muito útil (desliga quando completa o tempo pré determinado). - quando retiramos o último café, ao terminar o café do reservatório o corta pingos falha e o café escore pela parede da cafeteira e o botão. Estes são alguns cuidados para que devem tomar. Mas em geral a melhor cafeteira que já tivemos.",4,MLB38260642,15 abr. 2020
"A cafeteira é elogiada por seu design atraente e excelente custobenefício, sendo considerada uma boa opção para quem busca praticidade.",5,MLB32320002,20 nov. 2025
"O produto e muito bom, só que quando comprei perguntou sobre a voltagem 110v ou 220v, sendo que não tem nada haver com energia.",4,MLB32320002,16 jan. 2025
"A cafeteira é elogiada por seu design atraente e pela qualidade do café que proporciona, sendo considerada um excelente investimento para o uso diário. Além disso, o custobenefício é visto como um ponto positivo significativo.",5,MLB27970297,20 nov. 2025
"Super amei, li muitos comentários ao respeito da cafeteira sobre ela não dá sinal de vida, sobre a dificuldade de sair água por estar com ar na passagem. Confesso que fiquei com mto medo de ter o mesmo problema ainda mais porque o valor que pagamos não é barato, mais superou minha expectativa, veio em perfeita condições e assim que liguei ela já deu sinal de que estava funcionando e quando ativei para fazer a primeira limpeza já deu super certo saiu a água direitinho, então meu feed back é esse comprem sem medo, vocês vão amar cada detalhe eu estou apaixonada, só falta vc se apaixonar tmb ❤️.",5,MLB27970297,05 out. 2022
"A cafeteira é elogiada por seu design atraente e excelente custobenefício, sendo considerada uma boa opção para quem busca praticidade.",5,MLB32096309,20 nov. 2025
"O produto e muito bom, só que quando comprei perguntou sobre a voltagem 110v ou 220v, sendo que não tem nada haver com energia.",4,MLB32096309,16 jan. 2025
"A cafeteira é elogiada por sua praticidade, beleza e capacidade de deixar o café e o leite mais cremosos, sendo considerada um bom custobenefício. Apesar das opiniões divididas, muitos apreciam seu design e funcionalidade básica.",5,MLB26004426,20 nov. 2025
"Ela é ótima! faço muito leite cremoso e fica perfeito! ela é pequena, então dá pra fazer um copinho por vez! vale muito a pena a compra!.",5,MLB26004426,25 fev. 2024
"A cafeteira é elogiada por sua praticidade, facilidade de uso e capacidade de manter o café quente por até 4 horas. O design moderno e a ausência de jarra de vidro são características apreciadas, tornandoa uma escolha popular tanto para uso doméstico quanto em escritórios. Além disso, a programação automática e a qualidade do café preparado são frequentemente destacadas como pontos positivos.",5,MLB28498210,20 nov. 2025
"A cafeteira é muito boa, funciona muito bem. Estamos usando a 2 semanas por enquanto eu indicaria. Alguns detalhes achei ruim. - o tamanho do filtro, quando fazemos a quantidade máxima de café, é um pouco pequeno e não comporta a quantidade de pó que colocaríamos normalmente fazendo com que o café fique mais fraco. Se colocar mais, ele transborda o filtro depositando pó dentro do café. Vira uma bagunça. - quando o café termina, ela não desliga automaticamente o que seria muito útil (desliga quando completa o tempo pré determinado). - quando retiramos o último café, ao terminar o café do reservatório o corta pingos falha e o café escore pela parede da cafeteira e o botão. Estes são alguns cuidados para que devem tomar. Mas em geral a melhor cafeteira que já tivemos.",4,MLB28498210,15 abr. 2020
"Excelente , ja tive outro mas durou muito tempo , tava na hora de comprar outro novo.",5,MLB25164902,11 fev. 2022
"Produto funcional, prático e com fácil reposição de capsulas. Recomendo!.",5,MLB25164902,02 mar. 2022
"A cafeteira é elogiada por sua eficiência, praticidade e design moderno, sendo ideal para uso diário e para quem mora sozinho ou em dupla. Destacase pelo excelente custobenefício e facilidade de limpeza, além de ser compacta e fácil de manusear. A marca é reconhecida pela qualidade, e o produto atende bem às expectativas, sendo uma escolha popular para presentes.",5,MLB32052817,20 nov. 2025
"Ótimo produto, estou usando com uma tomada inteligente, deixo a cafeteira preparada, com a água e o pó do café, programo a hora de ligar pelo app (aplicativo da tomada inteligente), quando acordo o café já está pronto. Excelente!!!.",5,MLB32052817,08 jan. 2023
"A cafeteira é elogiada por sua praticidade, facilidade de uso e capacidade de manter o café quente por até 4 horas. O design moderno e a ausência de jarra de vidro são características apreciadas, tornandoa uma escolha popular tanto para uso doméstico quanto em escritórios. Além disso, a programação automática e a qualidade do café preparado são frequentemente destacadas como pontos positivos.",5,MLB29052269,20 nov. 2025
"A cafeteira é muito boa, funciona muito bem. Estamos usando a 2 semanas por enquanto eu indicaria. Alguns detalhes achei ruim. - o tamanho do filtro, quando fazemos a quantidade máxima de café, é um pouco pequeno e não comporta a quantidade de pó que colocaríamos normalmente fazendo com que o café fique mais fraco. Se colocar mais, ele transborda o filtro depositando pó dentro do café. Vira uma bagunça. - quando o café termina, ela não desliga automaticamente o que seria muito útil (desliga quando completa o tempo pré determinado). - quando retiramos o último café, ao terminar o café do reservatório o corta pingos falha e o café escore pela parede da cafeteira e o botão. Estes são alguns cuidados para que devem tomar. Mas em geral a melhor cafeteira que já tivemos.",4,MLB29052269,15 abr. 2020
"A cafeteira é elogiada por sua praticidade, facilidade de uso e capacidade de manter o café quente por até 4 horas. O design moderno e a ausência de jarra de vidro são características apreciadas, tornandoa uma escolha popular tanto para uso doméstico quanto em escritórios. Além disso, a programação automática e a qualidade do café preparado são frequentemente destacadas como pontos positivos.",5,MLB38010691,20 nov. 2025
"A cafeteira é muito boa, funciona muito bem. Estamos usando a 2 semanas por enquanto eu indicaria. Alguns detalhes achei ruim. - o tamanho do filtro, quando fazemos a quantidade máxima de café, é um pouco pequeno e não comporta a quantidade de pó que colocaríamos normalmente fazendo com que o café fique mais fraco. Se colocar mais, ele transborda o filtro depositando pó dentro do café. Vira uma bagunça. - quando o café termina, ela não desliga automaticamente o que seria muito útil (desliga quando completa o tempo pré determinado). - quando retiramos o último café, ao terminar o café do reservatório o corta pingos falha e o café escore pela parede da cafeteira e o botão. Estes são alguns cuidados para que devem tomar. Mas em geral a melhor cafeteira que já tivemos.",4,MLB38010691,15 abr. 2020
"Enviado rapido, fique bem.",5,MLB43395351,04 nov. 2025
Usando há um tempo já. De boa qualidade.,5,MLB43395351,12 nov. 2025
Ótimo produto.,5,MLB43395351,24 nov. 2025
"Os filtros descartáveis são elogiados pela sua ótima qualidade e custobenefício, proporcionando um café limpo sem resíduos. A funcionalidade é destacada como perfeita, sendo compatível com a Aeropress e outros dispositivos similares. Além disso, o produto é considerado um bom investimento, com quantidade superior à esperada.",5,MLB43395351,20 nov. 2025
Vários filtros vieram com defeito. Como na foto.,4,MLB43395351,05 mar. 2025
"A cafeteira é elogiada por sua boa qualidade, funcionalidade e custobenefício, sendo compacta e ideal para duas pessoas. Ela é prática, fácil de usar e atende bem às necessidades diárias, com um design atraente.",5,MLB38518514,20 nov. 2025
Eu amei a cafeteira ela simples porém bonita oh mais importante faz oh café neh !. Pelo preço pra mim ela está perfeita.,5,MLB38518514,30 jul. 2023
Ótima.,5,MLB25058359,05 fev. 2024
"A cafeteira é elogiada por seu design atraente e pela qualidade do café que proporciona, sendo considerada um excelente investimento para o uso diário. Além disso, o custobenefício é visto como um ponto positivo significativo.",5,MLB41804938,20 nov. 2025
"Super amei, li muitos comentários ao respeito da cafeteira sobre ela não dá sinal de vida, sobre a dificuldade de sair água por estar com ar na passagem. Confesso que fiquei com mto medo de ter o mesmo problema ainda mais porque o valor que pagamos não é barato, mais superou minha expectativa, veio em perfeita condições e assim que liguei ela já deu sinal de que estava funcionando e quando ativei para fazer a primeira limpeza já deu super certo saiu a água direitinho, então meu feed back é esse comprem sem medo, vocês vão amar cada detalhe eu estou apaixonada, só falta vc se apaixonar tmb ❤️.",5,MLB41804938,05 out. 2022
"A cafeteira é elogiada por sua praticidade, facilidade de uso e capacidade de manter o café quente por até 4 horas. O design moderno e a ausência de jarra de vidro são características apreciadas, tornandoa uma escolha popular tanto para uso doméstico quanto em escritórios. Além disso, a programação automática e a qualidade do café preparado são frequentemente destacadas como pontos positivos.",5,MLB30256196,20 nov. 2025
"A cafeteira é muito boa, funciona muito bem. Estamos usando a 2 semanas por enquanto eu indicaria. Alguns detalhes achei ruim. - o tamanho do filtro, quando fazemos a quantidade máxima de café, é um pouco pequeno e não comporta a quantidade de pó que colocaríamos normalmente fazendo com que o café fique mais fraco. Se colocar mais, ele transborda o filtro depositando pó dentro do café. Vira uma bagunça. - quando o café termina, ela não desliga automaticamente o que seria muito útil (desliga quando completa o tempo pré determinado). - quando retiramos o último café, ao terminar o café do reservatório o corta pingos falha e o café escore pela parede da cafeteira e o botão. Estes são alguns cuidados para que devem tomar. Mas em geral a melhor cafeteira que já tivemos.",4,MLB30256196,15 abr. 2020
"A cafeteira é elogiada por sua rapidez e praticidade, sendo ideal para uso individual ou para casais. Os usuários destacam a facilidade de uso e limpeza, além de ser econômica e compacta.",5,MLB34259332,20 nov. 2025
